idf,word
11.3389721578,林声
11.2428983278,大专班
11.2277465227,工研院
11.1981147251,外专局
11.1276630642,心理学家
11.0243454502,会员大会
10.8869870341,雕塑系
10.8869870341,协会主席
10.7853768577,互译
10.6542638459,对外汉语
10.641632099,函授
10.5459416188,北京电影学院
10.5421465478,研究组
10.5421465478,清华大学美术学院
10.4976947852,雕塑家
10.4833060478,多门
10.4656064707,微电子学
10.4413418487,会计证
10.4379230419,财经大学
10.4243635122,译审
10.3655230121,考试合格
10.3190029965,互访
10.2181982974,会计学
10.1216435623,中国林科院
10.0898171307,职业院校
10.0022035255,大纲
9.99341226006,光机所
9.94639505355,技术资格
9.8758723855,与会
9.87005277645,学科专业
9.86426683938,几十间
9.83582890406,大专生
9.7919461778,精品课程
9.76546625464,多篇
9.75679317339,译员
9.72953424541,赛宝
9.71121566489,查新
9.61231159083,科研专家
9.53884443895,哈佛大学
9.52916917342,中科大
9.45880173127,南京航空航天大学
9.16823919596,研究型
9.12876038498,研究部
9.06450992376,事务部
8.76053945005,焊工
8.67267809426,留美
8.51320117015,生物学
8.50477067142,创办人
8.44394272968,教育领域
8.06008485016,留学生
8.01339218259,高级技工
7.99513093572,研究室
7.63136166703,高级技师
7.31092302804,研究成果
6.87926500858,科研人员
6.82231179716,研发部
6.60019705253,大师
4.82176025833,来自
