idf,word
11.2739085645,色淀
11.0942151301,多胺
11.074670534,色酚
11.074670534,色胶
11.0121501771,板棒
10.988196936,苯甲
10.9764320945,异丁烯
10.953309677,慢干水
10.8763486359,黑膜
10.8502374919,氢溴酸
10.8098279536,脲醛
10.775761399,版纸
10.6931456335,色基
10.6627745356,色漆
10.6500355098,墙衣
10.6458249773,色纸
10.5847061622,烷烃
10.5271086704,色膏
10.5271086704,抗磨剂
10.5122935847,氟化钠
10.5086238558,黑胶
10.5013245533,大孔
10.4345158836,氟化物
10.3977838744,群青
10.3750924631,岗石
10.3718924604,氧气管
10.3655230121,高白料
10.3281354801,版材
10.3159772756,轻质油
10.2127338029,大底
10.2072990069,火药
10.2045926453,色精
10.2018935884,黑卡
10.1519489118,交联剂
10.1519489118,衬纸
10.1392098861,维纶
10.0267857689,整理剂
9.99999845292,精油瓶
9.96749288251,炸药
9.95688832926,网水
9.92573316148,矽利康
9.92369025985,固色剂
9.91353788839,氟化氢
9.83209755645,抗皱
9.77245929013,纤维材料
9.76546625464,醋酸乙烯
9.74136870306,耐晒
9.70627738325,色釉
9.48609387356,铝箔纸
9.43849646511,色料
9.3542107424,烷基
9.33590359495,指甲油
9.30245566088,羧甲基
9.15207146385,柯式
9.09611922789,色卡
8.98719682066,大红
8.94260593733,聚碳酸酯
8.94031323476,白卡纸
8.93043848684,草酸
8.89918594334,色粉
8.88753249755,二氧化硅
8.77596392037,乙丙橡胶
8.76757947912,铝箔袋
8.70895920704,离型
8.69214199388,色母
8.58119852139,丙酮
8.49055126047,漂白
8.44254964842,甘油
8.41283317609,木器漆
8.19149305178,硬脂酸
7.56901627068,防水涂料
7.44904011023,黑白
7.28070479541,黑色
