idf,word
10.8869870341,梳理机
10.5535752436,封切机
10.4656064707,贴标签
10.4243635122,多排
10.4076686336,平机
10.3655230121,加弹机
10.3281354801,平压
10.312960682,平弯
10.3039651191,书机
10.2209417833,剪毛机
10.2072990069,多针
10.1885065076,光固机
10.1885065076,平磨
10.1858504635,色选
10.1545163073,铣齿机
10.149388091,作业线
10.1468338112,包装带
10.0589724554,焊网
9.98469760796,平张
9.94430954706,间歇式
9.8623456092,多臂
9.8471072191,压延机
9.7919461778,板锯
9.73966946731,多组
9.62434181111,多片
9.60783731044,热合机
9.46652377737,簇绒
9.45496295497,剪切机
9.42974093701,平缝
9.4087913107,平直
9.29372198092,焊线
9.27969045011,十多台
9.23156400843,平头
9.0863543922,梭织机
8.97289951596,平网
8.93955016719,开料
8.9342249359,几十台
8.90138616425,染色机
8.76437332056,板金
8.69035681043,开槽
8.67853634182,多头
8.63316536767,七层
8.61480602028,拉伸膜
8.3692043137,吹膜机
8.35379964451,瓦楞纸板
8.35167875294,多色
8.31180636169,贴标机
8.23804744999,喷绘机
8.16548053931,电脑设计
8.15220291587,色带
8.1024380364,覆膜机
8.08443722307,双螺杆
8.01369434304,瓦楞纸箱
7.7187855002,瓦楞
7.0377500756,多套
6.78068219642,多层
6.51321631101,数控车床
6.03016379625,多条
5.42744703243,多台
5.03931258498,数控
