idf,word
11.1836217178,跳球
10.9086094981,指甲刀
10.7521196359,手杖
10.7336005882,柔道
10.6713582793,鸡毛
10.6585101368,储蓄罐
10.6500355098,渔线
10.5421465478,手办
10.5271086704,砭石
10.4797409816,地球仪
10.4797409816,卷笔刀
10.4176520776,跳跳
10.4010679496,电吉他
10.3977838744,水果刀
10.2920955436,泳镜
10.2573094275,手掌
10.2487987378,模拟机
10.1779243982,手缝
10.1392098861,碰碰车
10.0874103907,手腕
10.0850094292,大头
10.0707234719,弹跳
10.056638732,爬行
10.056638732,调味瓶
9.99341226006,跳舞
9.98686916148,泳帽
9.97605824537,跳床
9.95478084692,防护眼镜
9.90548955521,指甲钳
9.8681204087,火机
9.79373668858,学步车
9.78481602282,筹码
9.77773634723,闹钟
9.77597423224,火柴
9.76025338445,孔明灯
9.70463669379,乒乓
9.63346041532,跳绳
9.59453334481,墙贴
9.57274599062,泳裤
9.56844490872,扣具
9.56844490872,手指
9.51279773001,挂钟
9.51279773001,手串
9.49270328295,老虎
9.42106140329,平底
9.41736454141,摇摆机
9.40513945028,情人节
9.34730622705,多架
9.3002650795,手把
9.23156400843,烧烤网
9.22342561152,手饰
9.21034037198,小夜灯
9.05847802267,鸡眼
9.03891125635,爬山
8.85546704998,书签
8.81762283669,板鞋
8.68620373415,手环
8.39896581005,手摇
8.29845934859,国内游
8.17324893996,雪地
8.10276834194,手提
8.08768608883,登山
8.05787141052,手镯
8.02585624423,扣押
7.98128478728,手柄
7.94480221199,情侣
7.74039443836,渔具
7.7307833804,书包
7.67025253768,益智
7.58522598016,挂钩
7.34874394316,手表
7.29459492297,手链
7.1321496122,代加工
7.01734695561,宠物
6.70734825464,手袋
5.80051366362,手工
