idf,word
10.300984491,转接线
10.2127338029,摄影包
10.1596709579,闪存盘
10.119159089,手機
10.0404534076,摄影机
9.93394676002,磁头
9.87198888548,闪存卡
9.85469738837,耳机线
9.51144546476,解码板
9.33817374349,转接头
9.3002650795,复读机
9.27861921273,手写
9.14642704623,调音台
9.09166884226,多联
9.00089014779,解码器
8.93955016719,音响系统
8.91171835949,手电
8.73721661539,酷派
8.69631985731,手持式
8.68088928409,散热片
8.00766841338,电风扇
7.81582985608,屏幕
7.71071732555,滤波器
7.63777393432,手持
7.57445528953,连接线
6.36676909232,连接器
6.29549282716,多款
5.64379805773,平板
5.45237805043,全系列
4.33071774041,手机
