idf,word
10.988196936,确山县
10.9822972139,上蔡县
10.9195986197,嵩县
10.9031598933,扶沟县
10.7999756571,元氏县
10.7950856718,延津县
10.7615093763,怀来县
10.680016342,故城
10.6458249773,商水县
10.5459416188,凤泉区
10.4976947852,汤阴
10.4833060478,淮阳县
10.4621038401,丰县
10.3783027388,汾阳市
10.3718924604,林州
10.3560442682,平乡
10.3190029965,宁津
10.2862131737,上街区
10.2601624965,登封
10.2544644754,平桥
10.2459778615,南召县
10.2045926453,迁安市
10.1622582815,鄢陵
10.1519489118,汝州市
10.0450511169,金湖县
10.0267857689,邹城
9.80454760468,惠济
9.78481602282,第五位
9.76025338445,新密市
9.69973071502,沛县
9.68676456902,林城
9.68194528259,大屯
9.65975736761,红旗渠
9.5886768127,大营
9.3787590236,陇海
9.09433669622,丰润区
9.06019771355,嘉祥
9.04228678698,滕州
8.9808172137,嵩山
8.89407084267,大城
8.74534928455,大河
8.73721661539,大广
8.0115811347,李经理
7.81014310569,开封
