idf,word
10.268770871,伦理
10.2100127128,达则
10.056638732,情操
9.88761420338,丰人
9.79373668858,为友
9.78126991981,谦卑
9.7707064413,百年大计
9.76198799026,情系
9.6183086103,至高无上
9.61680598042,因材施教
9.51550775877,大胜
9.3450152753,反对
9.34044905732,大局
9.3190397889,尊荣
9.31570088763,草根
9.31459039335,汤臣
9.30685127236,大人
9.29589826034,谦逊
9.23463306455,守则
9.22241295321,勤勤恳恳
9.03386922886,达己
8.95880374616,为家
8.90432734284,期许
8.8947999714,为天
8.88608531929,大爱
8.77920751712,赛马
8.77596392037,赞美
8.76693742453,大事
8.67853634182,人文精神
8.66917954841,守护
8.64958237946,谦和
8.44860039995,为民
8.40654667133,终点
8.3778661262,情怀
8.36404301192,庸者
8.35337510619,安居乐业
8.31466059401,谦虚
8.29605164277,尊严
8.21154841859,为荣
8.18932932933,育人
8.17573341328,事业成功
8.1725402227,终极
8.16442587231,更要
8.11373008598,低调
8.01127961201,孜孜以求
7.95386999869,进取心
7.87218638618,爱岗敬业
7.74039443836,称心
7.70160716366,平价
7.70006003108,终生
7.68450148342,群众
7.68081184277,平庸
7.65009270373,平凡
7.41541923941,实实在在
7.40896065937,人才观
7.405335676,拒绝
7.29961338368,耐心
7.12603567463,千家万户
7.08831838276,舒心
7.08318066909,开心
6.811990657,始终如一
6.50770480358,专心
6.49207584847,终身
6.39128561283,自信
6.25522178131,为此
6.09093135373,弘扬
6.08837200188,崇尚
5.4439907471,大家
5.32224127467,大众
4.84539631728,梦想
4.52587852951,创业
4.34369092841,责任
