idf,word
11.5854961578,稼禾
10.9476116559,澳洋
10.8554054621,航道局
10.7109238795,贵航
10.4691214128,嘉捷
10.3250820426,广东核电集团
10.312960682,林纸
10.2980127206,深圳华侨城
10.2980127206,黑牛
10.268770871,瓦轴
10.1832014553,大吉
10.0404534076,日月同辉
10.0335962379,大沽
9.96323755694,洋浦
9.95057916007,大安
9.80817737273,厦门航空
9.78659380106,大汉
9.77245929013,丰原
9.67874527986,开滦
9.61530560504,大生
9.60486554005,原系
9.5974745234,沈阳机床
9.42974093701,設立
9.3035527537,开山
9.27434570195,大昌
9.18272520494,为原
9.13895037589,仪征
8.94567107383,大江
8.92666632092,大田
8.92516142974,大丰
8.84569725839,大冶
8.77208544105,大商
8.77079595022,建发
8.69095151755,大明
8.68147838572,嘉里
8.5425109994,下属单位
8.53688582476,嘉禾
8.4646007413,矿业集团
8.0965111175,华西
8.09552670397,大洋
7.91315048594,中海油
7.88671960538,东升
7.86122880198,一九九三年
7.77859474795,大成
7.74870665431,船务
7.64548150294,开元
7.55612031677,大庆
7.54546775265,镇江
7.47075177508,大同
7.40665233188,九江
7.35905492343,大唐
7.32009395603,概况
7.04048699144,交易中心
6.91942308385,大地
6.01727478401,母公司
5.07995321841,大连
3.48569047764,股份
3.45115472672,欢迎惠顾
