idf,word
10.9086094981,雪纱
10.6209274257,色纺
10.5159768301,大肚
10.4904745373,平纹布
10.47618858,色丝
10.4076686336,棉及
10.3655230121,丝绸面料
10.3591938771,涂银
10.3560442682,色布
10.2658931712,手织
10.2209417833,大褂
10.1805594459,棉涤
10.1366814397,手编
10.1266311039,草席
10.1092824655,贴布
10.0110727632,袜品
9.99341226006,平绣
9.98253075988,平绒
9.85851418689,大麻
9.8471072191,色纱
9.83396148989,平织
9.70792076899,织标
9.42353359244,草帽
9.40150087744,平布
9.34616009512,棉类
9.2637411487,草编
9.22039070783,渔网
9.15018644916,棉线
9.13152919155,大码
9.0355470816,衬布
9.02469102509,墙布
8.92968291446,职业服装
8.8625043767,情侣装
8.8346474222,促销服
8.70895920704,手帕
8.66453377931,色丁
8.6399259568,平纹
8.55905739551,防护服
8.4472008196,泳衣
8.33904700603,雪纺
8.31262102569,泳装
8.24907627446,窗帘布
8.15881969084,箱包厂
7.97836337124,大衣
7.92386634614,窗纱
7.88645347098,色织
7.49816538209,墙纸
7.41575157574,服装行业
7.33209744286,反光
6.77734124026,工作服
6.64270232459,窗帘
6.63391861335,制衣
6.25407684233,床上用品
6.20972006435,手套
6.13371959469,辅料
