idf,word
13.4790383213,框叶
13.0735732132,凳厂
13.0735732132,草支
13.0735732132,大愚
12.982601435,扣盖
12.9400418206,多绳
12.822258785,整理盒
12.750799821,渔坠
12.7168982693,平毯
12.7168982693,焊圈
12.6841084465,输送架
12.6841084465,汤漏
12.6523597482,平动
12.6523597482,喂线机
12.6215880895,焊型
12.5917351263,耐烤
12.5627475895,西电西变
12.5627475895,平串
12.5345767125,框线
12.5071777383,书芯
12.5071777383,大瓦
12.4805094912,韬播
12.4805094912,衬块
12.4545340048,草裙
12.4545340048,书圈
12.4545340048,扣边
12.4292161968,模套
12.4292161968,单出
12.4045235843,动静脉
12.4045235843,扣线
12.3804260327,股机
12.3804260327,直口
12.3804260327,侧摇式
12.3568955353,手自
12.3568955353,大砖
12.3568955353,平瓦
12.333906017,板托
12.333906017,跳台
12.333906017,书车
12.333906017,气胀式
12.3114331612,扣卡
12.3114331612,大帽
12.3114331612,平圈
12.2894542545,分纱
12.2894542545,金属器皿
12.2894542545,渔饵
12.2894542545,平圆
12.2894542545,渔漂
12.2894542545,鸡网
12.2894542545,扣针
12.2679480492,草片
12.2679480492,扣业
12.2679480492,开叉
12.2679480492,冲淋器
12.2679480492,渔护
12.2468946401,平叉
12.2468946401,肺活量
12.2468946401,框机
12.2262753528,手夹
12.2262753528,草制
12.2262753528,扣布
12.2262753528,黑片
12.2060726455,手拍
12.2060726455,平形
12.2060726455,波形瓦
12.2060726455,汤盘
12.1862700182,草球
12.1862700182,金蜘蛛
12.1668519324,伪装网
12.1668519324,扣手
12.1668519324,群吊
12.1668519324,八音盒
12.1668519324,双圆边机
12.1668519324,捻接
12.1668519324,浴球
12.1668519324,平式
12.1668519324,离层
12.1668519324,泳道
12.1668519324,檐沟
12.1478037374,多柱
12.1478037374,书型
12.1291116044,手触
12.1291116044,扣袋
12.1107624657,平烫
12.1107624657,板桌
12.1107624657,大丝
12.1107624657,黑芯
12.0927439602,绳轮
12.0927439602,火泥
12.0927439602,七角
12.0750443831,框箱
12.0750443831,劈片
12.0576526404,黑纸
12.0576526404,大庄
12.0576526404,大刀
12.0576526404,大架
12.0576526404,棺木
12.0576526404,火盆
12.0576526404,色膜
12.0405582071,打卷机
12.0405582071,窗轮
12.0405582071,大钩
12.0237510887,午睡
12.0237510887,扣厂
12.0237510887,大雄
12.0237510887,宽边
12.0237510887,反包
12.0237510887,线充
12.0072217868,弹壳
12.0072217868,色线
12.0072217868,板胡
12.0072217868,板锉
12.0072217868,手绢
11.9909612659,平刀
11.9909612659,焊把
11.9909612659,雪板
11.9909612659,板边
11.9749609246,窗门
11.9749609246,移液管
11.9592125676,焊桥
11.9592125676,轴舵系
11.9592125676,火盖
11.9592125676,手铃
11.9437083811,开尾
11.9437083811,大棒
11.9437083811,手模
11.9437083811,台下盆
11.9437083811,聚硫胶
11.9437083811,书夹
11.9284409089,板扣
11.9284409089,手杆
11.9284409089,欧款
11.9284409089,抓捕
11.9134030316,凳椅
11.9134030316,股绳
11.9134030316,焊嘴
11.8985879458,刀片式
11.8985879458,吹膜级
11.8985879458,手紧
11.8839891464,大模
11.8839891464,汤煲
11.8839891464,雪条
11.8839891464,墙及
11.8839891464,多根
11.8839891464,平盖
11.8696004089,大烫
11.8696004089,手鼓
11.8554157739,黑镜
11.8554157739,草包
11.8554157739,汤盆
11.8414295319,鸡鸽
11.8276362098,测试版
11.8276362098,钮机
11.8140305578,验针
11.8140305578,行列式
11.8140305578,鞋用革
11.8140305578,厨刀
11.8140305578,黑漆
11.8140305578,扣型
11.8140305578,平放
11.8006075374,草头
11.8006075374,印卡机
11.8006075374,多股
11.8006075374,平线
11.8006075374,书盒
11.8006075374,多刃
11.8006075374,堆机
11.7873623107,大号
11.7873623107,渔钩
11.7873623107,框门
11.7873623107,转接环
11.7742902291,草机
11.7613868243,泳布
11.7613868243,手打
11.7613868243,混式
11.7613868243,除泥器
11.7486477985,打夯机
11.7486477985,棉制
11.7486477985,大铲
11.7486477985,瓣膜
11.7360690163,开锣
11.7360690163,瓦当
11.7360690163,大腿
11.7360690163,膜料
11.7360690163,冲瓶机
11.7360690163,黑熊
11.7360690163,应答器
11.7236464963,衬四
11.7236464963,酷奇
11.7113764037,后窗
11.7113764037,渔杆
11.7113764037,平杯
11.6992550432,黑脸
11.6992550432,合成机
11.6872788521,仪用
11.6872788521,氧气袋
11.6872788521,大卷
11.6872788521,爬架
11.6872788521,火器
11.6754443945,爬楼
11.6754443945,兴伟
11.6754443945,色子
11.6637483547,瓦机
11.6521875323,棉板
11.6521875323,导线管
11.6521875323,平弹
11.6521875323,墙裙
11.6407588365,警告牌
11.6407588365,框网
11.6407588365,辗环机
11.6294592812,书灯
11.6182859806,压膜线
11.6072361444,膨体纱
11.6072361444,氧化镉
11.6072361444,软帘门
11.5963070739,扣眼
11.5963070739,窗锁
11.5854961578,驱蚊器
11.5854961578,爬升
11.5854961578,开度
11.5854961578,赛艇
11.5854961578,衬料
11.5748008687,渐变色
11.5642187594,螺旋形
11.5642187594,开刀
11.5642187594,热胶
11.5537474595,衬砖
11.5537474595,雪橇
11.5433846725,为阀
11.5331281723,多圈
11.5331281723,老花
11.5229758008,焊环
11.512925465,大箱
11.512925465,测电笔
11.512925465,开松
11.5029751341,焊制
11.5029751341,窗轨
11.4931228377,突跳式
11.4931228377,草垫
11.4833666627,渔用
11.4833666627,赛钢
11.4833666627,大脚
11.4833666627,加热式
11.4737047518,火化
11.4641353008,林格
11.4641353008,五子棋
11.4546565568,斯坦尼
11.4546565568,手卷
11.4546565568,多星
11.4546565568,摇摆式
11.4452668165,草袋
11.4452668165,为亲
11.4452668165,四次会议
11.4452668165,大轮
11.4359644238,开盖
11.4359644238,削皮刀
11.4267477687,感恩节
11.4267477687,碰碰船
11.4267477687,手孔
11.4267477687,手勾
11.4267477687,平盘
11.4267477687,梁托
11.4267477687,桔纹
11.4176152852,扶手椅
11.4176152852,开幅
11.4176152852,大缸
11.4176152852,跑江湖
11.4085654496,黑黄
11.3995967797,沉井
11.3995967797,多叶
11.3995967797,火圈
11.3995967797,平幅
11.3995967797,为套
11.3907078322,鸡用
11.3818972026,平模
11.3818972026,维莎
11.3818972026,多频
11.3818972026,焊件
11.3818972026,开片
11.3731635226,开体
11.3731635226,跳高
11.3645054599,开收
11.3645054599,扣环
11.3645054599,连接体
11.3645054599,堆叠
11.3645054599,渔竿
11.3559217162,歌会
11.3474110265,扭线机
11.3474110265,平筛
11.3474110265,沉管
