idf,word
10.8247908262,肝素钠
10.4379230419,米糠油
10.4243635122,迷迭香
10.2573094275,谷氨酸
10.2181982974,提取液
9.9890454409,饲用
9.90749557393,桔梗
9.87198888548,玉米芯
9.87005277645,草药
9.83582890406,原粉
9.78304139946,雪菊
9.6916071935,纯中药
9.67396439426,糖化
9.51822515175,大黄
9.50739960624,生物肥
9.4834622931,炮制
9.47952786179,林蛙
9.45624091041,生物酶
9.36349155147,遗传
9.12508052803,养生茶
9.0898942189,螺旋藻
8.9855980993,西洋参
8.9808172137,沉香
8.88464023234,宠物食品
8.81425242568,多肽
8.77015182781,糖浆
8.6867959758,雪莲
8.66453377931,多糖
8.61205347244,草本
8.1682984348,冬虫夏草
7.9030892182,色素
7.45975017979,乳制品
7.32387696728,提取物
7.15981284046,大豆
4.42535175941,原料
