idf,word
9.837699812,阴极保护
9.59160079139,水文地质
9.49802244443,填埋场
9.39426321014,普查
9.31681261649,配管
9.19053774468,沉降
8.88970719938,大坝
8.88608531929,发电站
8.77273081054,地质灾害
8.69751674555,灾害
8.60003146973,地基基础
8.58922639432,瓦斯
8.51121111974,粉煤灰
8.48714907007,地下水
8.47030960552,开挖
8.44533775432,兆瓦
8.41238282706,城市道路
8.2980576615,堆场
8.29245091874,资源化
8.24945875677,环境治理
7.90065711323,开发利用
7.87876622306,铁道
7.77430391896,生物质
7.66341636493,高速铁路
7.44492487809,火电
7.42392850907,发电厂
7.37984107443,路面
7.19091426271,给水
6.4316453313,压力容器
5.87906486462,环境保护
5.20891551569,工程设计
2.51420529387,开发
