idf,word
12.0927439602,老舍
11.4931228377,色色
11.3059112956,卡聂高
11.2505612005,朱熹
11.1836217178,遗风
11.1836217178,名窑
11.1482823514,桔红
11.1413619085,文人墨客
11.1074603569,原作
10.9764320945,窖龄
10.953309677,明末清初
10.9419459184,黑陶
10.9140889639,菩萨
10.8606002789,遗迹
10.7902194822,朱砂
10.7154182691,华夏文化
10.7019952488,开篇
10.6975606517,雪水
10.6670571974,墙绘
10.6374567276,大清
10.5535752436,文学家
10.5308469926,文化公园
10.5308469926,开国
10.519673692,黑金
10.5159768301,大器
10.5122935847,观赏石
10.4976947852,镇宅
10.4904745373,多棵
10.4797409816,名作
10.4551351708,美仑美奂
10.4345158836,古典建筑
10.4277361966,张仲景
10.4243635122,框业
10.4143131763,大雅
10.3977838744,诗圣
10.3912479034,开光
10.3783027388,意等
10.3373521352,墙艺
10.2950497555,大餐
10.2891500333,老一辈
10.2832849139,协信
10.2774539936,军旅
10.2127338029,衬托
10.2100127128,酷爱
10.2018935884,情结
10.1700606618,发现者
10.1674530984,合璧
10.1622582815,朱德
10.1291342341,老先生
10.1266311039,大漠
10.1117424914,宠爱
10.0778409397,郁金香
10.0707234719,多姿
10.0404534076,舌尖
10.0335962379,经典作品
10.0088480682,红红火火
10.0088480682,草木
10.0044134711,古文化
9.99999845292,崇敬
9.99560284144,歌剧
9.9890454409,火山
9.96111666537,大战
9.95900026247,故宫
9.91961693447,大宅
9.91556013377,书香
9.87977102592,窖酒
9.84899936725,世上
9.84899936725,遗产
9.8471072191,全手工
9.8302370908,雪域
9.8265265114,大将
9.76025338445,国际友人
9.72617853757,诗意
9.71783820565,菩提
9.70627738325,情谊
9.60783731044,雪山
9.59894836302,大字
9.55142322116,名族
9.54581310826,衣被
9.54162608191,后代
9.45880173127,回味无穷
9.4185953108,杰作
9.38946703787,书院
9.2637411487,窖藏
9.14548939966,手艺
9.14361673993,大象
9.09166884226,大美
9.0705784296,大名
9.02469102509,为生
8.83121923921,大曲
8.55437598254,世代
8.51071422532,伟人
8.25329164763,大海
8.0194528072,贵族
7.86200751714,多彩
7.65324893991,茶文化
7.47215750365,世家
