idf,word
11.5229758008,阴道炎
11.3389721578,多导
11.1622685934,生物电
11.1482823514,喉镜
10.7662375175,验配
10.6542638459,脱发
10.6006427545,白内障
10.6006427545,癫痫病
10.4311202946,色弱
10.3560442682,基因组
10.3404433277,阴道镜
10.2774539936,禽流感
10.2403598692,大冢
10.2319916195,色盲
10.1832014553,愈合
10.116680773,迈普
10.0200213688,大夫
10.0088480682,胶体金
10.0088480682,益气
10.0066283115,大公
9.8758723855,手部
9.81547667521,情商
9.74648380373,手足
9.66289708762,牙齿
9.60486554005,育婴
9.59894836302,精神病
9.38112869296,咳嗽
9.33703802502,信产部
9.30795320084,神经系统
9.25012124199,服用
9.20237220233,大脑
9.16441144009,反恐
9.02303127367,磁疗
8.94337134112,镇痛
8.93878768145,大病
8.88103662483,育儿
8.52220573324,中小学生
8.49298850272,血压计
7.95358538221,减肥
7.60591500137,手术
