idf,word
11.8696004089,露营地
11.7486477985,开乐
11.6754443945,迈迪
11.5854961578,星狮路
11.3907078322,王野
11.2128208725,保险杆
10.988196936,益高
10.8977398259,扶手箱
10.8763486359,赛道
10.8554054621,广汽传祺
10.8197782844,艾力绅
10.7950856718,嘉龙
10.7853768577,骏捷
10.7853768577,燃油箱
10.7381982974,闪赔
10.7244681046,运钞车
10.7154182691,开瑞
10.6931456335,大威
10.680016342,四冲程
10.6542638459,杰德
10.641632099,骏弘
10.5271086704,朱村
10.4143131763,船机
10.4043628454,雪种
10.3159772756,磁电机
10.2803652038,杂货船
10.2319916195,友佳
10.2072990069,公交系统
10.1885065076,多艘
10.1752962758,板车
10.119159089,两用车
10.0613116377,动用
10.0427496199,军事装备
10.0222710885,自行车厂
9.95688832926,多月
9.86042806308,雪莱
9.85469738837,股比
9.84145216162,大柴
9.82467637211,新大洲
9.81364684854,宽体
9.50874640779,名爵
9.46136912678,九华
9.3519039363,骏马
9.33137870035,迈腾
9.05761928496,东南汽车
9.01889390741,嘉陵
8.84500305496,大灯
8.78246166903,自驾
8.7662957819,赛车
8.70051524854,火箭
8.6981157273,房车
8.66453377931,大运
7.93637519583,大宇
7.69301774845,大巴
